"Data" "n" "xmin" "alpha" "K" "W2" "U2" "A2" "avg.degree" "class" "match"
"1391" 539 22533 5 2.14 0.072 0.208580774490596 0.104233208723324 0.201126326270354 11.9382716049383 "Technological" "no"
"1401" 540 1287 5 2.16 0.196 0.435653173256001 0.466951973081136 0.397144226554982 3.67336525981292 "Technological" "yes"
"1411" 541 1287 5 2.16 0.226 0.435653173256001 0.466951973081136 0.397144226554982 2.8421052631579 "Technological" "yes"
"1421" 542 1287 8 2.16 0 0.0559379699042414 0.0873408445287075 0.0339941864419441 4.02012377009038 "Technological" "yes"
"1431" 543 22533 5 2.14 0.08 0.208580774490596 0.104233208723324 0.201126326270354 4.02012377009038 "Technological" "no"
"1441" 544 346 2 3.5 0 0.000198365279070079 4.23060887800936e-05 0.000365220282907947 8.04024754018076 "Technological" "yes"
"1451" 545 22640 6 2.09 0.4 0.965196374078047 0.969080355167027 0.975301478781937 3.71436196237157 "Technological" "yes"
"1461" 546 22640 6 2.09 0.374 0.965196374078047 0.969080355167027 0.975301478781937 6.66448979591837 "Technological" "yes"
"1471" 547 22640 42 2.09 0.56 0.918373247009552 0.868791337391071 0.947957356710496 6.66448979591837 "Technological" "yes"
"1481" 548 22588 6 2.1 0.592 0.914364349855306 0.818867541318796 0.908000753874645 13.3289795918367 "Technological" "yes"
"1491" 549 1235 5 2.13 0.07 0.235229936974088 0.0312332375521666 0.203961205051359 3.71436196237157 "Technological" "yes"
"1501" 550 1235 5 2.13 0.062 0.235229936974088 0.0312332375521666 0.203961205051359 2.83428571428571 "Technological" "yes"
"1511" 551 1235 10 2.19 0.014 0.0889417349136646 0.188340464773161 0.0511565643007891 4.07795770285815 "Technological" "no"
"1521" 552 22588 6 2.1 0.584 0.914364349855306 0.818867541318796 0.908000753874645 4.07795770285815 "Technological" "yes"
"1531" 553 347 2 3.5 0 0.000289902274655703 6.65510812694294e-05 0.000522821875483322 8.15591540571631 "Technological" "yes"
"1541" 554 22706 6 2.09 0.886 0.995533073759355 0.992651807273752 0.998101250814366 3.69538010917321 "Technological" "yes"
"1551" 555 22706 6 2.09 0.864 0.995533073759355 0.992651807273752 0.998101250814366 5.995337995338 "Technological" "yes"
"1561" 556 22706 30 2.11 0.424 0.829892633481492 0.918569228408295 0.71902095868583 5.995337995338 "Technological" "yes"
"1571" 557 22616 6 2.1 0.594 0.950790831255976 0.958774309308957 0.929513394904281 11.990675990676 "Technological" "yes"
"1581" 558 1288 4 2.11 0.042 0.214891872042511 0.033723775616606 0.194192494264126 3.69538010917321 "Technological" "yes"
"1591" 559 1288 4 2.11 0.054 0.214891872042511 0.033723775616606 0.194192494264126 2.84393063583815 "Technological" "yes"
"1601" 560 1288 100 2.24 0 0.984128098383868 0.96657394314655 0.491352524215104 4.0404593639576 "Technological" "no"
"1611" 561 22616 6 2.1 0.638 0.950790831255976 0.958774309308957 0.929513394904281 4.0404593639576 "Technological" "yes"
"1621" 562 352 2 3.5 0 3.17830528560812e-05 5.59755913962135e-06 6.54882424277208e-05 8.08091872791519 "Technological" "yes"
"1631" 563 22735 6 2.09 0.98 0.994746200015176 0.985314709150627 0.995063830434586 3.72454400566673 "Technological" "yes"
"1641" 564 22735 6 2.09 0.978 0.994746200015176 0.985314709150627 0.995063830434586 6.64291497975709 "Technological" "yes"
"1651" 565 22735 32 2.11 0.536 0.591921136485763 0.746723070610874 0.434503122417795 6.64291497975709 "Technological" "yes"
"1661" 566 22631 6 2.1 0.51 0.978193662180685 0.947184727468268 0.975685969200379 13.2858299595142 "Technological" "yes"
"1671" 567 1182 5 2.13 0.094 0.541991999423362 0.287013812560706 0.573527927316209 3.72454400566673 "Technological" "no"
"1681" 568 1182 5 2.13 0.112 0.541991999423362 0.287013812560706 0.573527927316209 2.835734870317 "Technological" "yes"
"1691" 569 1182 12 2.2 0 0.0319787730288839 0.0213073783425848 0.0116582533930607 4.08817052761385 "Technological" "yes"
"1701" 570 22631 6 2.1 0.472 0.978193662180685 0.947184727468268 0.975685969200379 4.08817052761385 "Technological" "yes"
"1711" 571 353 2 3.5 0 8.21890415769451e-05 2.02880093660437e-05 0.00016226039026175 8.17634105522769 "Technological" "yes"
"1721" 572 22749 8 2.1 0.938 0.997414303491006 0.99192184707665 0.997430229312585 3.71082419525999 "Technological" "yes"
"1731" 573 22749 8 2.1 0.95 0.997414303491006 0.99192184707665 0.997430229312585 6.1444099378882 "Technological" "yes"
"1741" 574 22749 40 2.1 0.632 0.858844635829062 0.859940559586662 0.630905641813034 6.1444099378882 "Technological" "yes"
"1751" 575 22730 6 2.09 0.746 0.904173609242417 0.876838904900259 0.866223193560597 12.2888198757764 "Technological" "yes"
"1761" 576 1276 5 2.14 0.018 0.253172636227001 0.0374944919222527 0.226115006879638 3.71082419525999 "Technological" "yes"
"1771" 577 1276 5 2.14 0.026 0.253172636227001 0.0374944919222527 0.226115006879638 2.81818181818182 "Technological" "yes"
"1781" 578 1276 10 2.21 0.002 0.0991140951706019 0.182981136701717 0.0440471818402347 4.06131515284803 "Technological" "no"
"1791" 579 22730 6 2.09 0.764 0.904173609242417 0.876838904900259 0.866223193560597 4.06131515284803 "Technological" "yes"
"1801" 580 352 2 3.5 0 1.02570570529137e-05 1.53609206400924e-06 2.254511124007e-05 8.12263030569606 "Technological" "yes"
"1811" 581 22848 6 2.07 0.736 0.825001143414022 0.72234803863961 0.856759702043081 3.72338827272326 "Technological" "yes"
"1821" 582 22848 6 2.07 0.718 0.825001143414022 0.72234803863961 0.856759702043081 6.26903553299492 "Technological" "yes"
"1831" 583 22848 32 2.12 0.7 0.652990417219245 0.775427186475767 0.568489130363768 6.26903553299492 "Technological" "yes"
"1841" 584 22802 7 2.1 0.6 0.885950110211764 0.819754015807784 0.841619044448777 12.5380710659898 "Technological" "yes"
"1851" 585 1229 5 2.19 0.04 0.198848997749066 0.0197424751694503 0.166418355366753 3.72338827272326 "Technological" "yes"
"1861" 586 1229 5 2.19 0.03 0.198848997749066 0.0197424751694503 0.166418355366753 2.81019830028329 "Technological" "yes"
"1871" 587 1229 10 2.26 0.006 0.0535867011866955 0.126766934533785 0.0275370981804168 4.05160666402919 "Technological" "no"
"1881" 588 22802 7 2.1 0.622 0.885950110211764 0.819754015807784 0.841619044448777 4.05160666402919 "Technological" "yes"
"1891" 589 346 2 3.5 0 6.95603922621861e-05 2.09036242592192e-05 0.000136982696450616 8.10321332805838 "Technological" "yes"
"1901" 590 22918 10 2.09 0.872 0.974815673245986 0.93473601794281 0.985213361442728 3.70822701275847 "Technological" "yes"
"1911" 591 22918 10 2.09 0.902 0.974815673245986 0.93473601794281 0.985213361442728 6.56269592476489 "Technological" "yes"
"1921" 592 22918 26 2.1 0.16 0.639863280968767 0.843367954392772 0.404830526410644 6.56269592476489 "Technological" "yes"
"1931" 593 22849 6 2.11 0.518 0.926527202753444 0.85780555276527 0.931632464251706 13.1253918495298 "Technological" "yes"
"1941" 594 1210 6 2.26 0 0.245407017600968 0.0817181743507477 0.230007650958736 3.70822701275847 "Technological" "yes"
"1951" 595 1210 6 2.26 0.006 0.245407017600968 0.0817181743507477 0.230007650958736 2.80681818181818 "Technological" "yes"
"1961" 596 1210 12 2.33 0 0.00658230971754281 0.00731884705856073 0.00248314737785299 4.07720588235294 "Technological" "yes"
"1971" 597 22849 6 2.11 0.548 0.926527202753444 0.85780555276527 0.931632464251706 4.07720588235294 "Technological" "yes"
"1981" 598 352 2 3.5 0 0.000155738382162414 2.9707084936337e-05 0.00029048888974588 8.15441176470588 "Technological" "yes"
"1991" 599 22965 10 2.11 0.88 0.991337473813097 0.976568408704202 0.982633714235915 3.73239189544777 "Technological" "yes"
"2001" 600 22965 10 2.11 0.892 0.991337473813097 0.976568408704202 0.982633714235915 6.98942229454841 "Technological" "yes"
"2011" 601 22965 42 2.1 0.426 0.890197362267666 0.909853564687338 0.761582533992398 6.98942229454841 "Technological" "yes"
"2021" 602 22881 6 2.1 0.746 0.831630959192118 0.75823655796191 0.828013200824454 13.9788445890968 "Technological" "yes"
"2031" 603 1273 5 2.13 0.214 0.592777020393135 0.301513000933048 0.569791888209028 3.73239189544777 "Technological" "yes"
"2041" 604 1273 5 2.13 0.222 0.592777020393135 0.301513000933048 0.569791888209028 2.79768786127168 "Technological" "yes"
"2051" 605 1273 14 2.17 0.022 0.132323582015705 0.142715728901186 0.0905727508394098 4.10943363295226 "Technological" "no"
"2061" 606 22881 6 2.1 0.684 0.831630959192118 0.75823655796191 0.828013200824454 4.10943363295226 "Technological" "yes"
"2071" 607 352 2 3.5 0 0.000156375700491717 3.47252997232568e-05 0.000295009909500161 8.21886726590453 "Technological" "yes"
"2081" 608 23001 6 2.08 0.924 0.956559055407196 0.902443026524894 0.975677159851619 3.73267976716705 "Technological" "yes"
"2091" 609 23001 6 2.08 0.914 0.956559055407196 0.902443026524894 0.975677159851619 7.10578512396694 "Technological" "yes"
"2101" 610 23001 42 2.1 0.602 0.783821353146591 0.801726251298464 0.632978199200702 7.10578512396694 "Technological" "yes"
"2111" 611 23032 6 2.11 0.74 0.962564636244839 0.913935469694601 0.967090039497032 14.2115702479339 "Technological" "yes"
"2121" 612 1213 6 2.27 0.018 0.252869110899414 0.204001150320281 0.225995261810059 3.73267976716705 "Technological" "no"
"2131" 613 1213 6 2.27 0.004 0.252869110899414 0.204001150320281 0.225995261810059 2.84090909090909 "Technological" "no"
"2141" 614 1213 10 2.24 0 0.0999692283317707 0.250853567007253 0.0783546146688479 4.10999346832136 "Technological" "no"
"2151" 615 23032 6 2.11 0.782 0.962564636244839 0.913935469694601 0.967090039497032 4.10999346832136 "Technological" "yes"
"2161" 616 351 2 3.5 0 0.000103909869138186 3.96838924427843e-05 0.000192982126674917 8.21998693664272 "Technological" "yes"
"2171" 617 23149 5 2.1 0.888 0.943642139165592 0.898961364438697 0.969895617320605 3.71618373322844 "Technological" "yes"
"2181" 618 23149 5 2.1 0.904 0.943642139165592 0.898961364438697 0.969895617320605 6.44147682639434 "Technological" "yes"
"2191" 619 23149 50 2.1 0.582 0.864482828672323 0.819533737541842 0.602646103590199 6.44147682639434 "Technological" "yes"
"2201" 620 23021 6 2.1 0.488 0.845241870986555 0.824576361366054 0.868750411242573 12.8829536527887 "Technological" "yes"
"2211" 621 1141 5 2.18 0.116 0.684459582333054 0.583464378161409 0.654143502004475 3.71618373322844 "Technological" "yes"
"2221" 622 1141 5 2.18 0.122 0.684459582333054 0.583464378161409 0.654143502004475 2.82954545454545 "Technological" "yes"
"2231" 623 1141 8 2.19 0 0.0817815033296267 0.150285818862862 0.0366202285259684 4.07495326290161 "Technological" "no"
"2241" 624 23021 6 2.1 0.458 0.845241870986555 0.824576361366054 0.868750411242573 4.07495326290161 "Technological" "yes"
"2251" 625 349 2 3.5 0 0.000129929167545106 6.55719489765427e-05 0.000223976816648034 8.14990652580323 "Technological" "yes"
"2261" 626 23126 6 2.08 0.846 0.954531991648375 0.908789427504203 0.968261413170732 3.73124348732199 "Technological" "yes"
"2271" 627 23126 6 2.08 0.884 0.954531991648375 0.908789427504203 0.968261413170732 6.8474855729596 "Technological" "yes"
"2281" 628 23126 28 2.12 0.054 0.423668351729709 0.421024024544759 0.169919347934919 6.8474855729596 "Technological" "no"
"2291" 629 23080 6 2.11 0.774 0.948967118947379 0.914790132593026 0.95012530527766 13.6949711459192 "Technological" "yes"
"2301" 630 1259 5 2.18 0.006 0.131264172434507 0.00575433986118529 0.106253419910774 3.73124348732199 "Technological" "yes"
"2311" 631 1259 5 2.18 0.006 0.131264172434507 0.00575433986118529 0.106253419910774 2.8034188034188 "Technological" "yes"
"2321" 632 1259 10 2.26 0.004 0.0727334847295971 0.197755489981572 0.0440631087330474 4.09244459803879 "Technological" "no"
"2331" 633 23080 6 2.11 0.79 0.948967118947379 0.914790132593026 0.95012530527766 4.09244459803879 "Technological" "yes"
"2341" 634 350 2 3.5 0 0.000114362346777465 5.76541622899903e-05 0.000198903712169655 8.18488919607758 "Technological" "yes"
"2351" 635 23195 6 2.09 0.844 0.955095099967243 0.918402098473263 0.979885727262835 3.70583380391816 "Technological" "yes"
"2361" 636 23195 6 2.09 0.816 0.955095099967243 0.918402098473263 0.979885727262835 6.79929886064855 "Technological" "yes"
"2371" 637 23195 52 2.08 0.574 0.952075935135079 0.904602882806348 0.718695183734989 6.79929886064855 "Technological" "yes"
"2381" 638 23137 6 2.11 0.38 0.901983529590303 0.86147027070889 0.91483843250001 13.5985977212971 "Technological" "yes"
"2391" 639 1255 4 2.15 0.214 0.781011132797107 0.645986291308313 0.746931902925007 3.70583380391816 "Technological" "yes"
"2401" 640 1255 4 2.15 0.208 0.781011132797107 0.645986291308313 0.746931902925007 2.79656160458453 "Technological" "yes"
"2411" 641 1255 64 2.08 0 0.955221360432428 0.899924332765102 0.960928315862265 4.0455764075067 "Technological" "no"
"2421" 642 23137 6 2.11 0.384 0.901983529590303 0.86147027070889 0.91483843250001 4.0455764075067 "Technological" "yes"
"2431" 643 349 2 3.5 0 0.000135026310055091 2.94445137493094e-05 0.000239789809728569 8.0911528150134 "Technological" "yes"
"2441" 644 23247 6 2.1 0.992 0.992884572797481 0.98270191004497 0.996469113780196 3.72590987868284 "Technological" "yes"
"2451" 645 23247 6 2.1 0.998 0.992884572797481 0.98270191004497 0.996469113780196 6.81810961080222 "Technological" "yes"
"2461" 646 23247 42 2.11 0.478 0.925519051266126 0.947072554561532 0.887696288492714 6.81810961080222 "Technological" "yes"
"2471" 647 23244 6 2.11 0.322 0.866053802189976 0.730551105247131 0.887172459659344 13.6362192216044 "Technological" "yes"
"2481" 648 1236 4 2.18 0.024 0.336043684266118 0.0826478228782826 0.286646855896701 3.72590987868284 "Technological" "yes"
"2491" 649 1236 4 2.18 0.024 0.336043684266118 0.0826478228782826 0.286646855896701 2.8 "Technological" "yes"
"2501" 650 1236 8 2.27 0 0.00950415970129004 0.013085988140401 0.00267611756043967 4.09864194869584 "Technological" "yes"
"2511" 651 23244 6 2.11 0.328 0.866053802189976 0.730551105247131 0.887172459659344 4.09864194869584 "Technological" "yes"
"2521" 652 350 2 3.5 0 0.000119570345843696 3.23929675848461e-05 0.000222909993932587 8.19728389739168 "Technological" "yes"
"2531" 653 23350 6 2.1 0.968 0.98289619512904 0.955349712087193 0.988324052384141 3.6925271210615 "Technological" "yes"
"2541" 654 23350 6 2.1 0.984 0.98289619512904 0.955349712087193 0.988324052384141 5.800796812749 "Technological" "yes"
"2551" 655 23350 40 2.11 0.288 0.792025389425177 0.734801313226974 0.459834590982654 5.800796812749 "Technological" "yes"
"2561" 656 23240 6 2.1 0.128 0.604057949100162 0.486247941832491 0.675026534217731 11.601593625498 "Technological" "yes"
"2571" 657 1221 4 2.19 0.248 0.555381273618403 0.294548904962345 0.473924022942647 3.6925271210615 "Technological" "yes"
"2581" 658 1221 4 2.19 0.25 0.555381273618403 0.294548904962345 0.473924022942647 2.85386819484241 "Technological" "yes"
"2591" 659 1221 66 2.02 0.46 0.984350083973829 0.947039374961078 0.915333426317733 4.00963565191207 "Technological" "yes"
"2601" 660 23240 6 2.1 0.134 0.604057949100162 0.486247941832491 0.675026534217731 4.00963565191207 "Technological" "yes"
"2611" 661 352 2 3.5 0 0.000155445127628765 4.44307792657739e-05 0.000285711472158027 8.01927130382415 "Technological" "yes"
"2621" 662 23353 6 2.09 0.85 0.874593938226487 0.733040428041289 0.889122895453042 3.71011874032008 "Technological" "yes"
"2631" 663 23353 6 2.09 0.864 0.874593938226487 0.733040428041289 0.889122895453042 6.27184466019417 "Technological" "yes"
"2641" 664 23353 34 2.13 0.152 0.475840872329696 0.431132258935288 0.232381458988387 6.27184466019417 "Technological" "yes"
"2651" 665 23284 6 2.11 0.826 0.967213193138353 0.945409059479786 0.968259634926869 12.5436893203883 "Technological" "yes"
"2661" 666 1128 3 2.09 0.336 0.906000233031598 0.911604988236768 0.826584124128067 3.71011874032008 "Technological" "yes"
"2671" 667 1128 3 2.09 0.342 0.906000233031598 0.911604988236768 0.826584124128067 2.82285714285714 "Technological" "yes"
"2681" 668 1128 10 2.12 0.008 0.0818167827653981 0.0788996627436331 0.0450047786032379 4.04642398286938 "Technological" "yes"
"2691" 669 23284 6 2.11 0.816 0.967213193138353 0.945409059479786 0.968259634926869 4.04642398286938 "Technological" "yes"
"2701" 670 343 2 3.5 0 0.000172411854659784 5.37794472093916e-05 0.000314956739023175 8.09284796573876 "Technological" "yes"
"2711" 671 23390 6 2.1 0.88 0.922044857848861 0.826505515263177 0.96181064922324 3.6895008605852 "Technological" "yes"
"2721" 672 23390 6 2.1 0.884 0.922044857848861 0.826505515263177 0.96181064922324 5.78869778869779 "Technological" "yes"
"2731" 673 23390 34 2.12 0.802 0.770855707642147 0.812931250724474 0.666400275898647 5.78869778869779 "Technological" "yes"
"2741" 674 22962 5 2.13 0.35 0.7989011182579 0.611511328886876 0.802548746812143 11.5773955773956 "Technological" "yes"
"2751" 675 766 4 1.71 0 0.605343302660231 0.329326834380448 0.739728311548196 3.6895008605852 "Technological" "no"
"2761" 676 766 4 1.71 0 0.605343302660231 0.329326834380448 0.739728311548196 2.82954545454545 "Technological" "no"
"2771" 677 766 8 1.74 0.276 0.531294771223123 0.199276589912428 0.473008184169847 3.99563225281548 "Technological" "yes"
"2781" 678 22962 5 2.13 0.344 0.7989011182579 0.611511328886876 0.802548746812143 3.99563225281548 "Technological" "yes"
"2791" 679 297 8 2.43 0 0.861687262827998 0.86892434021494 0.841007931037611 7.99126450563097 "Technological" "no"
"2801" 680 23072 5 2.13 0.33 0.578848021807198 0.342211285045564 0.551007958623269 3.67978010651091 "Technological" "yes"
"2811" 681 23072 5 2.13 0.34 0.578848021807198 0.342211285045564 0.551007958623269 5.34219858156028 "Technological" "yes"
"2821" 682 23072 36 2.11 0.21 0.634637585836084 0.378777771080026 0.460624207437054 5.34219858156028 "Technological" "yes"
"2831" 683 23494 6 2.1 0.248 0.739295401713871 0.581360101077086 0.759076664095142 10.6843971631206 "Technological" "yes"
"2841" 684 1147 5 2.22 0.126 0.624946685174163 0.630032529173077 0.546324536934796 3.67978010651091 "Technological" "yes"
"2851" 685 1147 5 2.22 0.128 0.624946685174163 0.630032529173077 0.546324536934796 2.82215743440233 "Technological" "yes"
"2861" 686 1147 8 2.22 0 0.0507842623761477 0.114836927804628 0.0234447229268712 3.94142796066695 "Technological" "no"
"2871" 687 23494 6 2.1 0.238 0.739295401713871 0.581360101077086 0.759076664095142 3.94142796066695 "Technological" "yes"
"2881" 688 349 2 3.5 0.33 7.9906904931913e-05 2.34766373337148e-05 0.000149919384997449 7.8828559213339 "Technological" "no"
"2891" 689 23601 7 2.1 0.848 0.873261275228462 0.768966227340053 0.905981412666855 3.32192317742357 "Technological" "yes"
"2901" 690 23601 7 2.1 0.836 0.873261275228462 0.768966227340053 0.905981412666855 2.60313315926893 "Technological" "yes"
"2911" 691 23601 30 2.12 0.466 0.570146613359112 0.657014744684738 0.391164355864109 2.60313315926893 "Technological" "yes"
"2921" 692 23523 6 2.09 0.24 0.508978743044353 0.373648737457952 0.506889178488325 5.20626631853786 "Technological" "yes"
"2931" 693 1223 5 2.15 0.082 0.807201655388157 0.635388449481455 0.7518099456069 3.32192317742357 "Technological" "no"
"2941" 694 1223 5 2.15 0.066 0.807201655388157 0.635388449481455 0.7518099456069 2.77441077441077 "Technological" "no"
"2951" 695 1223 12 2.19 0.006 0.0886077412305945 0.138607182977274 0.0369524878440343 3.41036754507628 "Technological" "no"
"2961" 696 23523 6 2.09 0.224 0.508978743044353 0.373648737457952 0.506889178488325 3.41036754507628 "Technological" "yes"
"2971" 697 344 2 3.5 0.21 8.87004023323687e-06 4.56567081055782e-06 1.65398076162945e-05 6.82073509015257 "Technological" "no"
"2981" 698 23634 8 2.09 0.926 0.968216395027252 0.933291777200604 0.980057472181798 3.72512130756789 "Technological" "yes"
"2991" 699 23634 8 2.09 0.912 0.968216395027252 0.933291777200604 0.980057472181798 6.97820401046207 "Technological" "yes"
"3001" 700 23634 32 2.1 0.392 0.862622444293653 0.872090583691095 0.653961760854487 6.97820401046207 "Technological" "yes"
"3011" 701 23559 5 2.14 0.058 0.284066697178211 0.139132788542729 0.269141805485856 13.9564080209241 "Technological" "no"
"3021" 702 1079 5 2.13 0.094 0.765660146524975 0.629589272433137 0.729147722999537 3.72512130756789 "Technological" "no"
"3031" 703 1079 5 2.13 0.086 0.765660146524975 0.629589272433137 0.729147722999537 2.8080229226361 "Technological" "no"
"3041" 704 1079 8 2.13 0.002 0.116899497212076 0.161397979311268 0.0586024015355194 4.06813270624126 "Technological" "no"
"3051" 705 23559 5 2.14 0.084 0.284066697178211 0.139132788542729 0.269141805485856 4.06813270624126 "Technological" "no"
"3061" 706 347 6 2.54 0.848 0.771538879168156 0.861079541177938 0.762651172893813 8.13626541248252 "Technological" "yes"
"3071" 707 23663 5 2.1 0.486 0.648971986996727 0.538169926222236 0.707973163090526 3.71398206011138 "Technological" "yes"
"3081" 708 23663 5 2.1 0.506 0.648971986996727 0.538169926222236 0.707973163090526 7.00572363041701 "Technological" "yes"
"3091" 709 23663 28 2.1 0.078 0.579102970368179 0.604174012226407 0.324518804729009 7.00572363041701 "Technological" "no"
"3101" 710 23679 6 2.09 0 0.45442527365065 0.218115320300558 0.5130927506259 14.011447260834 "Technological" "no"
"3111" 711 1200 5 2.15 0.006 0.50496414463291 0.208418205451595 0.435406395154957 3.71398206011138 "Technological" "no"
"3121" 712 1200 5 2.15 0.008 0.50496414463291 0.208418205451595 0.435406395154957 2.74418604651163 "Technological" "no"
"3131" 713 1200 8 2.14 0 0.150988206189411 0.179384907876716 0.0721398104458778 4.07903867309808 "Technological" "no"
"3141" 714 23679 6 2.09 0.002 0.45442527365065 0.218115320300558 0.5130927506259 4.07903867309808 "Technological" "no"
"3151" 715 347 2 3.5 0 1.09368296912109e-05 4.41834376628881e-06 2.19378047468622e-05 8.15807734619616 "Technological" "yes"
"3161" 716 23783 12 2.09 0.426 0.870182363587395 0.699066598626501 0.892577053549601 3.70499596757078 "Technological" "yes"
"3171" 717 23783 12 2.09 0.416 0.870182363587395 0.699066598626501 0.892577053549601 7.22335495829472 "Technological" "yes"
"3181" 718 23783 28 2.1 0.22 0.661080833272301 0.600557034032582 0.319308825801674 7.22335495829472 "Technological" "yes"
"3191" 719 23780 6 2.1 0.116 0.638803626790057 0.373856195428614 0.710180072248562 14.4467099165894 "Technological" "yes"
"3201" 720 1170 5 2.14 0.14 0.758626897247194 0.62538298615697 0.713314329897019 3.70499596757078 "Technological" "yes"
"3211" 721 1170 5 2.14 0.106 0.758626897247194 0.62538298615697 0.713314329897019 2.73198847262248 "Technological" "yes"
"3221" 722 1170 8 2.15 0 0.0771252977167234 0.0860393445201233 0.0333588594411324 4.0381185817521 "Technological" "yes"
"3231" 723 23780 6 2.1 0.134 0.638803626790057 0.373856195428614 0.710180072248562 4.0381185817521 "Technological" "yes"
"3241" 724 348 2 3.5 0 9.68106437262612e-06 3.34483766122774e-06 2.02207063068893e-05 8.0762371635042 "Technological" "yes"
"3251" 725 23884 5 2.11 0.156 0.381289843041324 0.161684951633708 0.38869300465792 3.72008953080789 "Technological" "yes"
"3261" 726 23884 5 2.11 0.146 0.381289843041324 0.161684951633708 0.38869300465792 7.27666666666667 "Technological" "yes"
"3271" 727 23884 84 2.07 0.464 0.937873502400034 0.841970887001852 0.855895558569857 7.27666666666667 "Technological" "yes"
"3281" 728 23813 6 2.1 0.394 0.793960117936848 0.58839870446486 0.846488658876215 14.5533333333333 "Technological" "yes"
"3291" 729 1222 5 2.12 0.036 0.224328071617034 0.0295971850217509 0.176579892083256 3.72008953080789 "Technological" "yes"
"3301" 730 1222 5 2.12 0.016 0.224328071617034 0.0295971850217509 0.176579892083256 2.74351585014409 "Technological" "yes"
"3311" 731 1222 10 2.18 0.002 0.0942413573466305 0.163232417519682 0.0625371308097359 4.09098936214943 "Technological" "no"
"3321" 732 23813 6 2.1 0.358 0.793960117936848 0.58839870446486 0.846488658876215 4.09098936214943 "Technological" "yes"
"3331" 733 349 2 3.5 0 2.59571560959558e-05 1.16985646590588e-05 4.93661121512344e-05 8.18197872429887 "Technological" "yes"
"3341" 734 23918 5 2.1 0.378 0.618444842463783 0.395483496120306 0.638259588790477 3.73936080740118 "Technological" "yes"
"3351" 735 23918 5 2.1 0.402 0.618444842463783 0.395483496120306 0.638259588790477 6.91623931623932 "Technological" "yes"
"3361" 736 23918 30 2.12 0.232 0.461036626073481 0.61567187989425 0.222992809476834 6.91623931623932 "Technological" "yes"
"3371" 737 23909 7 2.11 0.084 0.532397517454932 0.229387681463015 0.59523342879377 13.8324786324786 "Technological" "no"
"3381" 738 1203 5 2.14 0.122 0.56921324625102 0.28771119898928 0.561885534546258 3.73936080740118 "Technological" "yes"
"3391" 739 1203 5 2.14 0.13 0.56921324625102 0.28771119898928 0.561885534546258 2.74712643678161 "Technological" "yes"
"3401" 740 1203 8 2.12 0 0.274950387467054 0.322403674808692 0.185113821784393 4.08189582984425 "Technological" "no"
"3411" 741 23909 7 2.11 0.096 0.532397517454932 0.229387681463015 0.59523342879377 4.08189582984425 "Technological" "no"
"3421" 742 348 8 2.54 0 0.790839211069783 0.737528475342177 0.721622295581755 8.16379165968849 "Technological" "no"
"3431" 743 24013 5 2.1 0.132 0.486201398512745 0.21003924658791 0.49248032716176 3.72645193801705 "Technological" "yes"
"3441" 744 24013 5 2.1 0.13 0.486201398512745 0.21003924658791 0.49248032716176 7.33224222585925 "Technological" "yes"
"3451" 745 24013 30 2.11 0.418 0.565160052525799 0.64121562319304 0.374232084663195 7.33224222585925 "Technological" "yes"
"3461" 746 23952 7 2.12 0.214 0.418700336081613 0.129556601033868 0.39533376167642 14.6644844517185 "Technological" "yes"
"3471" 747 1199 5 2.14 0.046 0.483612986184669 0.189715845170163 0.485944733206381 3.72645193801705 "Technological" "no"
"3481" 748 1199 5 2.14 0.03 0.483612986184669 0.189715845170163 0.485944733206381 2.75071633237822 "Technological" "no"
"3491" 749 1199 8 2.13 0 0.141310357858059 0.152180118141417 0.072920926039476 4.10477464670959 "Technological" "no"
"3501" 750 23952 7 2.12 0.242 0.418700336081613 0.129556601033868 0.39533376167642 4.10477464670959 "Technological" "yes"
"3511" 751 345 2 3.5 0 4.35216667550908e-05 2.36231443574469e-05 7.78930559921595e-05 8.20954929341918 "Technological" "yes"
"3521" 752 24056 5 2.1 0.132 0.575193005525391 0.284078343914891 0.633919488922416 3.73591534568573 "Technological" "yes"
"3531" 753 24056 5 2.1 0.154 0.575193005525391 0.284078343914891 0.633919488922416 7.36990856192851 "Technological" "yes"
"3541" 754 24056 30 2.12 0.164 0.506719862485052 0.44739669333543 0.321004716766504 7.36990856192851 "Technological" "yes"
"3551" 755 23917 6 2.1 0.526 0.806562556057821 0.646275855940143 0.827159141820649 14.739817123857 "Technological" "yes"
"3561" 756 1218 5 2.12 0.168 0.79961133046301 0.609850842897234 0.780934534822182 3.73591534568573 "Technological" "yes"
"3571" 757 1218 5 2.12 0.206 0.79961133046301 0.609850842897234 0.780934534822182 2.73563218390805 "Technological" "yes"
"3581" 758 1218 8 2.11 0 0.165358436629042 0.198978119917841 0.089927055802719 4.10877441385916 "Technological" "no"
"3591" 759 23917 6 2.1 0.524 0.806562556057821 0.646275855940143 0.827159141820649 4.10877441385916 "Technological" "yes"
"3601" 760 343 8 2.58 0 0.79583321886649 0.912113766792975 0.735299835476615 8.21754882771832 "Technological" "no"
"3611" 761 24018 5 2.09 0.816 0.782392950995558 0.655741499932486 0.817574548681945 3.73430193720775 "Technological" "yes"
"3621" 762 24018 5 2.09 0.768 0.782392950995558 0.655741499932486 0.817574548681945 7.39282735613011 "Technological" "yes"
