"Data" "n" "xmin" "alpha" "K" "W2" "U2" "A2"
"269" "2669" "4382" "6" "2.15" "0.502" "0.907758598614908" "0.844807826419801" "0.925583300353055"
"270" "2670" "4391" "7" "2.16" "0.736" "0.972574353318069" "0.927953371494141" "0.981118016097101"
"271" "2671" "4389" "6" "2.14" "0.728" "0.890783971418657" "0.860046053504713" "0.924481136190763"
"272" "2672" "4393" "6" "2.15" "0.93" "0.980300285989801" "0.953979525848397" "0.990470410876342"
"273" "2673" "4394" "6" "2.14" "0.804" "0.983333281742921" "0.963619075096578" "0.990227625039303"
"274" "2674" "4404" "6" "2.14" "0.93" "0.987987171728212" "0.978128710716753" "0.98984505910027"
"275" "2675" "4407" "6" "2.14" "0.802" "0.971017686736969" "0.963783676811216" "0.981099059788718"
"276" "2676" "4405" "6" "2.15" "0.656" "0.972331305111791" "0.933554118064293" "0.98412995814073"
"277" "2677" "4405" "6" "2.15" "0.834" "0.910721069108885" "0.926095605334696" "0.929631517037435"
"278" "2678" "4407" "7" "2.16" "0.88" "0.96055775862651" "0.961573823999595" "0.965749437137881"
"279" "2679" "4406" "6" "2.15" "0.966" "0.984738885765821" "0.985746187424088" "0.990019823712083"
"280" "2680" "4409" "6" "2.15" "0.948" "0.989154690482925" "0.985425120226866" "0.995573689349875"
"281" "2681" "4416" "7" "2.17" "0.518" "0.965630019735699" "0.923171844419611" "0.984585386387274"
"282" "2682" "4414" "6" "2.12" "0.424" "0.735751318755211" "0.685581567449721" "0.732345787842065"
"283" "2683" "4420" "5" "2.16" "0.586" "0.77777020004724" "0.584525989381987" "0.791582624106102"
"284" "2684" "4427" "9" "2.18" "0.81" "0.992599645893369" "0.978388182206119" "0.996830601674591"
"285" "2685" "4425" "5" "2.17" "0.388" "0.668973591896623" "0.406510728176308" "0.69091288490546"
"286" "2686" "4424" "5" "2.16" "0.456" "0.713131107601448" "0.489531095882604" "0.733412795218539"
"287" "2687" "4442" "10" "2.19" "0.924" "0.998608082015941" "0.995162636655266" "0.998373277459129"
"288" "2688" "4452" "6" "2.13" "0.692" "0.757364245931333" "0.750433595988206" "0.782206981108237"
"289" "2689" "4450" "5" "2.16" "0.36" "0.665728100841235" "0.436251712667325" "0.682821309984848"
"290" "2690" "4455" "5" "2.16" "0.482" "0.708615840568047" "0.456787709588064" "0.729568317715669"
"291" "2691" "4459" "10" "2.19" "0.888" "0.992058459760957" "0.980106299820914" "0.992737527164353"
"292" "2692" "4451" "5" "2.17" "0.852" "0.939671110225835" "0.859726202481211" "0.954621716207229"
"293" "2693" "4449" "5" "2.14" "0.754" "0.864676143178486" "0.711248233942793" "0.876290763050377"
"294" "2694" "4455" "9" "2.17" "0.826" "0.987845497471207" "0.976684623864322" "0.991181400628937"
"295" "2695" "493" "2" "2.24" "0.366" "0.702272814099705" "0.547106199357727" "0.76026759323608"
"296" "2696" "522" "2" "2.26" "0.122" "0.57833698075861" "0.404744657291591" "0.63092865184349"
"297" "2697" "512" "2" "2.27" "0.236" "0.707597524038228" "0.662624002571568" "0.733931881361923"
"298" "2698" "531" "2" "2.25" "0.43" "0.758636978923856" "0.597673839526342" "0.822722015164831"
"299" "2699" "541" "2" "2.26" "0.252" "0.652903844119377" "0.4508113402497" "0.717868965045669"
"300" "2700" "527" "2" "2.26" "0.118" "0.626705948650825" "0.42796364685227" "0.681131209232442"
"301" "2701" "530" "2" "2.26" "0.22" "0.680987062078978" "0.503507801962798" "0.735491956208263"
"302" "2702" "545" "2" "2.26" "0.3" "0.652798595973255" "0.474029859256222" "0.711138908379016"
"303" "2703" "544" "2" "2.27" "0.43" "0.806616102051345" "0.722429378528601" "0.843006577379373"
"304" "2704" "538" "2" "2.27" "0.344" "0.740959155548036" "0.694477309330983" "0.78542498183422"
"305" "2705" "557" "2" "2.28" "0.356" "0.745046802019398" "0.749391662137273" "0.772983539712174"
"306" "2706" "553" "2" "2.27" "0.244" "0.738435946626455" "0.674456337443343" "0.782509935395917"
"307" "2707" "561" "2" "2.27" "0.562" "0.843028031486176" "0.794397653426" "0.865820053285064"
"308" "2708" "549" "2" "2.28" "0.244" "0.765174082378155" "0.701443636338158" "0.814182769137403"
"309" "2709" "4502" "5" "2.16" "0.842" "0.870180297998996" "0.75057492118537" "0.908996512343841"
"310" "2710" "4517" "10" "2.19" "0.964" "0.999524546231733" "0.998923645540457" "0.999833774865207"
"311" "2711" "4513" "5" "2.15" "0.634" "0.743869408010173" "0.530791149638735" "0.774192534254455"
"312" "2712" "4516" "5" "2.17" "0.666" "0.630655362830329" "0.400850108754257" "0.654757581932914"
"313" "2713" "4513" "6" "2.12" "0.634" "0.705715493191469" "0.707494068903267" "0.792536450079653"
"314" "2714" "4517" "11" "2.21" "0.89" "0.999275310344579" "0.997428730913387" "0.999604240913188"
"315" "2715" "4527" "11" "2.21" "0.612" "0.995221232537174" "0.984344447864736" "0.996456942115737"
"316" "2716" "4532" "6" "2.12" "0.54" "0.844359621986342" "0.817770520180624" "0.889649556688753"
"317" "2717" "4542" "5" "2.16" "0.692" "0.70578093702956" "0.453292985232523" "0.763807641900849"
"318" "2718" "4552" "5" "2.15" "0.81" "0.797734738452856" "0.594415355793533" "0.844666983093336"
"319" "2719" "4552" "5" "2.15" "0.608" "0.822410639317107" "0.636657829913765" "0.871542884542313"
"320" "2720" "4555" "11" "2.21" "0.698" "0.997566662199644" "0.991710898212188" "0.999163089759632"
"321" "2721" "4570" "5" "2.15" "0.774" "0.889946521764651" "0.758631029783277" "0.936757288742101"
"322" "2722" "4572" "5" "2.16" "0.828" "0.904630115525032" "0.803033252003248" "0.955066719475505"
"323" "2723" "4582" "5" "2.15" "0.67" "0.908235648889056" "0.794555417003447" "0.945585606713776"
"324" "2724" "4580" "5" "2.15" "0.632" "0.894206448184158" "0.785722419886748" "0.939449805645187"
"325" "2725" "4579" "5" "2.16" "0.76" "0.879038541019229" "0.740940204440981" "0.933498252511509"
"326" "2726" "4584" "5" "2.16" "0.774" "0.932955350382039" "0.845654034932466" "0.966997263757336"
"327" "2727" "4589" "5" "2.15" "0.658" "0.918669433590728" "0.820712018510602" "0.954585902791481"
"328" "2728" "4587" "5" "2.15" "0.782" "0.884821127466728" "0.750424810005902" "0.917515491726548"
"329" "2729" "4596" "5" "2.16" "0.672" "0.959963065977414" "0.914013612244723" "0.979814747400283"
"330" "2730" "4599" "13" "2.24" "0.802" "0.998024492120902" "0.99600039756179" "0.997121320820948"
"331" "2731" "4625" "5" "2.17" "0.212" "0.576985951103946" "0.299981498708882" "0.596269353899666"
"332" "2732" "4623" "13" "2.24" "0.846" "0.983691133933935" "0.976232043424164" "0.978510858544897"
"333" "2733" "4626" "5" "2.16" "0.786" "0.721742931839791" "0.482620513412999" "0.786601937505687"
"334" "2734" "4634" "5" "2.16" "0.85" "0.710075147253665" "0.477336341610255" "0.787842329363539"
"335" "2735" "4644" "13" "2.24" "0.898" "0.995936396680052" "0.995268144617841" "0.995240408900703"
"336" "2736" "4648" "5" "2.15" "0.87" "0.854113881166294" "0.704736923064896" "0.908241582359644"
"337" "2737" "4653" "12" "2.23" "0.964" "0.995990059422563" "0.988737124812043" "0.99813226324756"
"338" "2738" "4643" "5" "2.15" "0.538" "0.695662293418468" "0.45162994164277" "0.724833806804981"
"339" "2739" "4633" "5" "2.15" "0.88" "0.767949082448155" "0.546886201696048" "0.824686755105351"
"340" "2740" "4648" "5" "2.16" "0.418" "0.582691010360281" "0.298062968843896" "0.653477299695724"
"341" "2741" "4656" "5" "2.15" "0.69" "0.475806998047507" "0.200860157630302" "0.483350274920267"
"342" "2742" "4661" "13" "2.25" "0.856" "0.991426737828929" "0.982055307456081" "0.995411158452846"
"343" "2743" "4668" "13" "2.23" "0.826" "0.991214207360099" "0.972408087093381" "0.980901942062768"
"344" "2744" "4675" "15" "2.23" "0.844" "0.990401794412768" "0.983768156579472" "0.997355858200379"
"345" "2745" "4686" "15" "2.23" "0.92" "0.998397345210635" "0.996407791749731" "0.999525175021227"
"346" "2746" "4672" "15" "2.21" "0.85" "0.993523165660489" "0.978156232240807" "0.996304424399951"
"347" "2747" "4689" "5" "2.17" "0.674" "0.543831045378786" "0.260899839437853" "0.600602255401451"
"348" "2748" "4700" "5" "2.17" "0.16" "0.387492051975585" "0.127656988813088" "0.412953643344628"
"349" "2749" "4713" "12" "2.22" "0.732" "0.983412503774809" "0.950265303985122" "0.974963957541572"
"350" "2750" "4722" "15" "2.19" "0.81" "0.983841028595281" "0.949630335020771" "0.986892578329926"
"351" "2751" "4719" "12" "2.25" "0.836" "0.993643715948431" "0.98664652853142" "0.996003705060502"
"352" "2752" "4732" "12" "2.25" "0.892" "0.992390401653576" "0.989607875575954" "0.997465889149442"
"353" "2753" "4732" "12" "2.25" "0.78" "0.986039344740833" "0.965982806174658" "0.993701039904854"
"354" "2754" "4738" "5" "2.16" "0.18" "0.729263919527767" "0.497750793360776" "0.78651197673666"
"355" "2755" "4741" "12" "2.24" "0.664" "0.971494697720463" "0.929040967234642" "0.957065353544056"
"356" "2756" "4747" "13" "2.26" "0.892" "0.994133130345818" "0.998710635890059" "0.997914034698603"
"357" "2757" "4746" "14" "2.23" "0.962" "0.997538814805161" "0.994321235313705" "0.997479901793626"
"358" "2758" "4744" "12" "2.24" "1" "0.999974034320535" "0.999972301863739" "0.999996221859291"
"359" "2759" "4757" "5" "2.15" "0.742" "0.728048493262237" "0.501233194991766" "0.747397644807409"
"360" "2760" "4750" "5" "2.16" "0.428" "0.663256395051585" "0.40672948832348" "0.682620706777515"
"361" "2761" "4751" "12" "2.22" "0.694" "0.974652871931564" "0.932819967893997" "0.984558908715322"
"362" "2762" "4759" "13" "2.24" "0.936" "0.986612296995995" "0.984400999825537" "0.995066092651323"
"363" "2763" "4762" "12" "2.23" "0.922" "0.991421232417932" "0.973555743722072" "0.996758307937258"
"364" "2764" "4773" "12" "2.23" "0.934" "0.993757166086458" "0.98024396727943" "0.99777607964184"
"365" "2765" "4772" "13" "2.23" "0.614" "0.947533117407907" "0.861611694677242" "0.96054169053048"
"366" "2766" "4776" "13" "2.24" "0.736" "0.989428038328279" "0.97068109961178" "0.996900196883137"
"367" "2767" "4775" "13" "2.24" "0.722" "0.994349946699199" "0.9815310610105" "0.997419977752169"
"368" "2768" "4774" "13" "2.25" "0.776" "0.989705835449457" "0.979617277745855" "0.997466428086183"
"369" "2769" "4780" "13" "2.25" "0.91" "0.992260920218289" "0.977550539727482" "0.992230619471231"
"370" "2770" "4788" "13" "2.23" "0.908" "0.983979777909119" "0.956299481818332" "0.977893741605211"
"371" "2771" "4803" "12" "2.23" "0.86" "0.984634106933662" "0.954660652906885" "0.969279066076815"
"372" "2772" "4799" "13" "2.26" "0.8" "0.997697291447297" "0.995423381118294" "0.999008477285365"
"373" "2773" "4816" "13" "2.25" "0.532" "0.996844318684583" "0.994678143361457" "0.998776305433281"
"374" "2774" "4815" "13" "2.24" "0.858" "0.997105565285375" "0.995650908550444" "0.998325348356602"
"375" "2775" "4823" "12" "2.22" "0.784" "0.976627397961044" "0.932898248716289" "0.962676507521878"
"376" "2776" "4828" "13" "2.25" "0.79" "0.958876833097722" "0.933756169518041" "0.979727180780063"
"377" "2777" "4830" "12" "2.23" "0.818" "0.991210336980424" "0.972358835056695" "0.996613919304518"
"378" "2778" "4841" "12" "2.21" "0.124" "0.932816174095293" "0.831738969004765" "0.943382430684186"
"379" "2779" "4843" "5" "2.17" "0.062" "0.394285461276711" "0.139988917101685" "0.432409675284957"
"380" "2780" "4854" "15" "2.23" "0.736" "0.95546279527845" "0.900651532942125" "0.976071808928923"
"381" "2781" "4844" "15" "2.23" "0.64" "0.961172217739969" "0.892561320981105" "0.983893788218341"
"382" "2782" "4854" "13" "2.26" "0.936" "0.979831089024317" "0.962284742125267" "0.988730677916769"
"383" "2783" "4867" "16" "2.23" "0.868" "0.964138800034446" "0.914787213560311" "0.980939967385396"
"384" "2784" "4873" "16" "2.22" "0.016" "0.935375913460979" "0.835840216466603" "0.972757748176115"
"385" "2785" "4872" "16" "2.23" "0.678" "0.903123736535113" "0.804681480007426" "0.911863768429816"
"386" "2786" "4885" "16" "2.21" "0.792" "0.982492100541913" "0.958789083812325" "0.980093490565787"
"387" "2787" "4875" "16" "2.23" "0.798" "0.988170661728333" "0.967721078386363" "0.995782307925139"
"388" "2788" "4890" "15" "2.23" "0.76" "0.992972667171038" "0.988793349590326" "0.99554410156543"
"389" "2789" "4885" "13" "2.23" "0.892" "0.986695379858499" "0.969433770579932" "0.991887390100855"
"390" "2790" "4897" "13" "2.24" "0.734" "0.981866378676601" "0.970004714221489" "0.994694601386148"
"391" "2791" "4900" "13" "2.22" "0.804" "0.997422139015641" "0.99438192546425" "0.999257183772873"
"392" "2792" "4911" "13" "2.22" "0.84" "0.993914721247372" "0.984616788964532" "0.995932571638064"
"393" "2793" "4904" "13" "2.22" "0.506" "0.997987841266493" "0.995891970846655" "0.999423603581421"
"394" "2794" "4907" "13" "2.2" "0.41" "0.997930112502796" "0.994317617454779" "0.996587398594849"
"395" "2795" "4872" "5" "2.15" "0.074" "0.486023055097161" "0.217001513603977" "0.474125354965333"
"396" "2796" "4911" "19" "2.21" "0.574" "0.98066272029466" "0.951272803910545" "0.98494947360563"
"397" "2797" "4930" "13" "2.22" "0.01" "0.941484103565752" "0.84801813606294" "0.909063011327459"
"398" "2798" "4934" "5" "2.14" "0.044" "0.544652574374745" "0.276855192430343" "0.540155042490906"
"399" "2799" "4935" "12" "2.21" "0.802" "0.993175027361592" "0.978974897704826" "0.99767753216743"
"400" "2800" "4936" "12" "2.21" "0.746" "0.978578499622578" "0.940166237788781" "0.99380403297685"
