"Data" "n" "xmin" "alpha" "K" "W2" "U2" "A2"
"269" "2269" "246" "2" "2.05" "0.032" "0.201099608309723" "0.0510787564709162" "0.23871446351561"
"270" "2270" "235" "14" "3.14" "0.474" "0.946337494472706" "0.873885045090389" "0.954951278750235"
"271" "2271" "326" "6" "2.97" "0.016" "0.267512720530462" "0.0668037755944908" "0.29766104113496"
"272" "2272" "348" "20" "3.36" "0.994" "0.997738062906227" "0.989813237996242" "0.999215407394737"
"273" "2273" "196" "6" "2.72" "0" "0.5103115463611" "0.240874988412289" "0.658236050849748"
"274" "2274" "172" "9" "3.18" "0.32" "0.694609211452224" "0.423553733525921" "0.764964929697708"
"275" "2275" "252" "6" "3.09" "0.666" "0.954681581505761" "0.859170595514842" "0.966849254101442"
"276" "2276" "270" "5" "2.19" "0" "0.0322130334805872" "0.00183809581324751" "0.0414884502715477"
"277" "2277" "167" "4" "2.77" "0.264" "0.643535638057649" "0.456880287156395" "0.68151812831692"
"278" "2278" "1536" "9" "3.5" "0.524" "0.678042524053571" "0.480600506597507" "0.7736286634913"
"279" "2279" "29" "12" "2.63" "0.334" "0.965239726631204" "0.874233341274492" "0.991252584840315"
"280" "2280" "88" "3" "2.17" "0.008" "0.0574676508520693" "0.0014891257872473" "0.0908041490601023"
"281" "2281" "19" "7" "2.3" "0.658" "0.8814469059079" "0.920389518619871" "0.918464305697465"
"282" "2282" "60" "3" "2.88" "0.224" "0.641187643627776" "0.344823768512573" "0.65840828339889"
"283" "2283" "60" "2" "1.91" "0.554" "0.787782735346627" "0.5519682645146" "0.861072756816729"
"284" "2284" "15" "4" "2.14" "0.828" "0.919728582499367" "0.950676965148452" "0.958029661611422"
"285" "2285" "43" "3" "3.41" "0.688" "0.892148223068035" "0.840100053975165" "0.842589570487826"
"286" "2286" "43" "2" "2" "0.736" "0.963116762729392" "0.898290929679264" "0.991471038085725"
"287" "2287" "996" "7" "3.5" "0.014" "0.0824791608621261" "0.00185470655372566" "0.0857706411993918"
"288" "2288" "997" "7" "3.5" "0.026" "0.14955949183937" "0.00889830142341919" "0.125361542515318"
"289" "2289" "1010" "12" "3.5" "0.016" "0.0390457815218217" "0.00860713558479659" "0.0311215549923983"
"290" "2290" "3015" "4" "2.21" "0.98" "0.975438125767357" "0.96832228486509" "0.991427555043432"
"291" "2291" "3011" "4" "2.22" "0.754" "0.897567110800748" "0.815663701959586" "0.954174237846471"
"292" "2292" "3024" "4" "2.22" "0.852" "0.848064356266703" "0.756308211715159" "0.907012297891317"
"293" "2293" "3022" "4" "2.21" "0.722" "0.881089614590148" "0.845420804133651" "0.934985159784524"
"294" "2294" "3023" "5" "2.2" "0.862" "0.968933827656298" "0.948818682803008" "0.980036988716413"
"295" "2295" "2948" "3" "2.28" "0.3" "0.44267216785716" "0.369443039629521" "0.525311867762799"
"296" "2296" "3042" "4" "2.23" "0.674" "0.776762438793604" "0.741956861758714" "0.848276611849591"
"297" "2297" "3037" "3" "2.29" "0.196" "0.231601470686782" "0.144489325231953" "0.27522027978112"
"298" "2298" "3036" "5" "2.19" "0.81" "0.994836649115285" "0.987036506247214" "0.997732850685858"
"299" "2299" "3033" "5" "2.19" "0.764" "0.968107970869226" "0.923656377958163" "0.984962815825065"
"300" "2300" "3042" "4" "2.23" "0.75" "0.852812726921463" "0.819931290662529" "0.912139149060989"
"301" "2301" "3055" "4" "2.22" "0.894" "0.92763683241447" "0.924424633500997" "0.965233594671723"
"302" "2302" "3066" "3" "2.29" "0.196" "0.253966009497232" "0.180322364811126" "0.307994349920071"
"303" "2303" "3074" "4" "2.23" "0.324" "0.818541506131203" "0.691020837563759" "0.899540202095589"
"304" "2304" "3073" "3" "2.28" "0.248" "0.311947818276734" "0.251075607963852" "0.377526584264758"
"305" "2305" "3066" "4" "2.22" "0.27" "0.924484105824463" "0.913667200527649" "0.959556136611134"
"306" "2306" "3079" "4" "2.22" "0.208" "0.823331660733254" "0.760382185041167" "0.88171383534588"
"307" "2307" "3087" "4" "2.21" "0.418" "0.93064893436435" "0.887995752424392" "0.969155651445175"
"308" "2308" "3082" "4" "2.21" "0.674" "0.988645320550622" "0.973039624598033" "0.996208529573979"
"309" "2309" "3095" "4" "2.22" "0.682" "0.967634078371097" "0.942523659293564" "0.985606152671982"
"310" "2310" "3100" "4" "2.23" "0.668" "0.982352118955042" "0.979379894361291" "0.994414363718354"
"311" "2311" "3104" "4" "2.22" "0.914" "0.998782541613106" "0.996800300633011" "0.999628668050963"
"312" "2312" "3106" "4" "2.23" "0.79" "0.992327057443165" "0.984653445934704" "0.997725833304075"
"313" "2313" "3109" "4" "2.22" "0.942" "0.998597006751832" "0.996967012422639" "0.999704114455954"
"314" "2314" "3105" "4" "2.24" "0.862" "0.902981615548962" "0.867843270339092" "0.951283570181924"
"315" "2315" "3114" "4" "2.21" "0.96" "0.998414028042236" "0.995609900877543" "0.99934591462115"
"316" "2316" "3114" "4" "2.23" "0.694" "0.828132183783797" "0.732668405636961" "0.881461105322708"
"317" "2317" "3130" "5" "2.19" "0.474" "0.835700944260031" "0.70598265511745" "0.880005154941848"
"318" "2318" "3141" "5" "2.18" "0.178" "0.886712540755982" "0.78112911077146" "0.911251829460934"
"319" "2319" "3144" "5" "2.18" "0.294" "0.74970717519759" "0.642630083150868" "0.818559809456858"
"320" "2320" "3141" "5" "2.2" "0.49" "0.96520097509861" "0.931898252671059" "0.984687651974765"
"321" "2321" "3153" "3" "2.29" "0.138" "0.376642681205924" "0.289532466610508" "0.455416360924743"
"322" "2322" "3154" "3" "2.29" "0.212" "0.460948823425312" "0.379671344259989" "0.543664276261727"
"323" "2323" "3155" "4" "2.24" "0.54" "0.75912737263715" "0.598043613144885" "0.816480607928332"
"324" "2324" "3172" "3" "2.29" "0.024" "0.260794605487952" "0.166021970236736" "0.32571260607797"
"325" "2325" "3166" "3" "2.3" "0.3" "0.419761923419278" "0.327750025625195" "0.486632297552092"
"326" "2326" "3165" "4" "2.23" "0.884" "0.911331747661831" "0.880066068898513" "0.943062294931448"
"327" "2327" "3165" "4" "2.23" "0.944" "0.950528297114778" "0.937575018049306" "0.970869451674749"
"328" "2328" "3172" "5" "2.19" "0.886" "0.986371044646818" "0.966866953371402" "0.99330667686517"
"329" "2329" "3175" "5" "2.2" "0.482" "0.968824199450497" "0.92495508402231" "0.988260653441154"
"330" "2330" "3178" "5" "2.2" "0.706" "0.972314645790699" "0.934315917709831" "0.989072447108257"
"331" "2331" "3181" "5" "2.19" "0.628" "0.97363135151585" "0.934192984118602" "0.988737695977055"
"332" "2332" "3183" "4" "2.26" "0.14" "0.378206759580673" "0.217214960233451" "0.443588150416772"
"333" "2333" "3184" "4" "2.24" "0.562" "0.644076218440382" "0.542667110488977" "0.717753208121944"
"334" "2334" "3184" "4" "2.24" "0.648" "0.644721181418195" "0.584066918141019" "0.722303629861651"
"335" "2335" "3195" "5" "2.2" "0.704" "0.917511339729955" "0.8131664766936" "0.950848895753805"
"336" "2336" "3200" "5" "2.2" "0.65" "0.98934851937256" "0.971850404137352" "0.994816497688295"
"337" "2337" "3197" "4" "2.23" "0.844" "0.842262586092402" "0.834896782028025" "0.897510379864476"
"338" "2338" "3203" "5" "2.2" "0.732" "0.986287759212424" "0.963928338106386" "0.992482059665375"
"339" "2339" "3207" "5" "2.19" "0.752" "0.951403871441287" "0.906648849423451" "0.976107350301843"
"340" "2340" "3207" "5" "2.19" "0.874" "0.979816997954981" "0.948228265280523" "0.987677212763273"
"341" "2341" "3213" "5" "2.19" "0.776" "0.966756155983066" "0.922157128443563" "0.984590354100056"
"342" "2342" "3210" "5" "2.18" "0.628" "0.822617221818186" "0.704595564478248" "0.864952503711617"
"343" "2343" "3209" "5" "2.18" "0.84" "0.910005763499977" "0.839095360802139" "0.935222655442002"
"344" "2344" "3213" "5" "2.2" "0.686" "0.889062735543037" "0.800642822027622" "0.941035483545155"
"345" "2345" "3216" "5" "2.18" "0.54" "0.847910801383401" "0.725431290180046" "0.892186828967827"
"346" "2346" "3224" "5" "2.19" "0.744" "0.956321032835672" "0.897898337113568" "0.972995933103828"
"347" "2347" "3223" "5" "2.19" "0.492" "0.911767282067619" "0.817195137626125" "0.948061793385178"
"348" "2348" "3225" "4" "2.24" "0.92" "0.834548851082423" "0.804045121320836" "0.882194709083819"
"349" "2349" "3244" "5" "2.18" "0.684" "0.870271638214134" "0.726010182886716" "0.914586634652978"
"350" "2350" "3237" "5" "2.19" "0.78" "0.881406246814527" "0.742244382813948" "0.90895667262935"
"351" "2351" "3244" "5" "2.2" "0.632" "0.830496223577483" "0.650937879293012" "0.865822436839186"
"352" "2352" "3237" "5" "2.2" "0.406" "0.650392749410797" "0.382140767801046" "0.710064251270056"
"353" "2353" "3240" "5" "2.2" "0.814" "0.915388870581011" "0.809106995298933" "0.944854258970015"
"354" "2354" "3247" "5" "2.21" "0.558" "0.820127039141516" "0.670885849641338" "0.84218322246626"
"355" "2355" "3246" "5" "2.22" "0.422" "0.814033120752865" "0.675617338972955" "0.833164146484283"
"356" "2356" "3255" "5" "2.21" "0.834" "0.912521857592104" "0.803803864558507" "0.939662968180192"
"357" "2357" "3253" "5" "2.21" "0.798" "0.941914505305993" "0.868990858608213" "0.967781327549752"
"358" "2358" "3259" "5" "2.2" "0.86" "0.974799091443173" "0.947806035384702" "0.983508821822834"
"359" "2359" "3260" "4" "2.24" "0.186" "0.67171403024109" "0.55241337467855" "0.769445901174528"
"360" "2360" "3255" "4" "2.24" "0.518" "0.835379127425229" "0.781957121666089" "0.907726535214737"
"361" "2361" "3260" "5" "2.21" "0.66" "0.913943091899923" "0.83754112175435" "0.92991098471116"
"362" "2362" "3258" "5" "2.2" "0.908" "0.961286285113382" "0.924718656024328" "0.972572944577322"
"363" "2363" "3264" "8" "2.22" "0.736" "0.978810680768706" "0.952430065178767" "0.990976976882988"
"364" "2364" "3271" "5" "2.21" "0.636" "0.842045429042553" "0.717825630292886" "0.872049248320698"
"365" "2365" "3282" "4" "2.23" "0.852" "0.794996488769088" "0.706453166617139" "0.868759211034112"
"366" "2366" "3292" "5" "2.2" "0.914" "0.961934531542574" "0.92635127688748" "0.976104640310001"
"367" "2367" "3291" "5" "2.21" "0.812" "0.886631005450985" "0.776311947559477" "0.923874222764904"
"368" "2368" "3287" "5" "2.2" "0.936" "0.971247814341223" "0.928808905940724" "0.98422811108236"
"369" "2369" "3293" "5" "2.2" "0.624" "0.856815183175472" "0.72784816878511" "0.884930796216132"
"370" "2370" "3300" "5" "2.18" "0.494" "0.986026675332534" "0.963218204010967" "0.992801897313679"
"371" "2371" "3305" "5" "2.17" "0.864" "0.960107656027218" "0.913181900064769" "0.980883191516804"
"372" "2372" "3316" "5" "2.18" "0.728" "0.93946167418844" "0.858806498314911" "0.969837286180704"
"373" "2373" "3315" "5" "2.17" "0.546" "0.940275778488326" "0.898957767258961" "0.958955447729744"
"374" "2374" "3318" "5" "2.18" "0.66" "0.966000993628791" "0.91914820635224" "0.984196727785366"
"375" "2375" "3311" "5" "2.19" "0.938" "0.980061663864574" "0.950817528212624" "0.9884646968975"
"376" "2376" "3315" "5" "2.18" "0.754" "0.993366413611258" "0.981678151818039" "0.995242282974086"
"377" "2377" "3305" "5" "2.19" "0.512" "0.819799213855797" "0.646613421331103" "0.853655548795652"
"378" "2378" "3321" "5" "2.19" "0.848" "0.931390571107261" "0.843326572376651" "0.94996828982577"
"379" "2379" "3322" "5" "2.18" "0.486" "0.807851678521213" "0.613667146397578" "0.842826400921721"
"380" "2380" "3333" "5" "2.18" "0.456" "0.90075853007889" "0.779119944544603" "0.923421557882612"
"381" "2381" "3335" "5" "2.15" "0.504" "0.751706051831996" "0.67509291571963" "0.823277946436368"
"382" "2382" "3334" "5" "2.16" "0.396" "0.88207751228964" "0.75968396783452" "0.915705613614933"
"383" "2383" "3342" "5" "2.18" "0.266" "0.841027287011832" "0.680811706460196" "0.882361456041835"
"384" "2384" "3340" "5" "2.18" "0.564" "0.935209753073239" "0.890234960850266" "0.960706390210209"
"385" "2385" "3351" "5" "2.18" "0.45" "0.94312300659851" "0.869990532183994" "0.966080177839143"
"386" "2386" "3365" "5" "2.18" "0.516" "0.915564986861511" "0.809222027250521" "0.938774769784311"
"387" "2387" "3359" "5" "2.2" "0.854" "0.998358887859854" "0.995957817598614" "0.999211420490608"
"388" "2388" "3354" "5" "2.21" "0.93" "0.98395335367743" "0.960933192404069" "0.990094610448547"
"389" "2389" "3371" "4" "2.2" "0.778" "0.943263370833253" "0.919209562692405" "0.963103918615554"
"390" "2390" "3368" "4" "2.22" "0.248" "0.530724640870887" "0.390288685019575" "0.56651379239643"
"391" "2391" "3369" "4" "2.22" "0.878" "0.881621581435334" "0.866959781286022" "0.914681924833891"
"392" "2392" "3374" "5" "2.15" "0.402" "0.820337570485856" "0.695503768566211" "0.845269322722781"
"393" "2393" "3383" "5" "2.16" "0.87" "0.844675912353336" "0.777414133187704" "0.888892608963471"
"394" "2394" "3389" "5" "2.17" "0.608" "0.963148484869598" "0.915170309331929" "0.977464264767008"
"395" "2395" "3391" "5" "2.17" "0.754" "0.918720596127825" "0.857743470717606" "0.950391690894928"
"396" "2396" "3397" "5" "2.17" "0.732" "0.960333845740659" "0.905872494112628" "0.975154041939099"
"397" "2397" "3403" "5" "2.18" "0.534" "0.970659809839293" "0.927463861970195" "0.983792244801973"
"398" "2398" "3414" "4" "2.22" "0.626" "0.671714273647279" "0.517502969937314" "0.725610392360658"
"399" "2399" "3422" "5" "2.18" "0.706" "0.924699557021502" "0.841726709541774" "0.956922143685292"
"400" "2400" "3431" "4" "2.22" "0.382" "0.508031598978413" "0.29822227533936" "0.560120715233567"
