"Data" "n" "xmin" "alpha" "K" "W2" "U2" "A2"
"253" "1453" "1091" "3" "3.5" "0" "5.56517034787088e-13" "0.000305608478215538" "1.91248100442109e-15"
"254" "1454" "1853" "3" "3.5" "0" "1.29861842807081e-71" "2.77039635371741e-45" "1.38445998046779e-76"
"255" "1455" "1853" "3" "3.5" "0" "1.29861842807081e-71" "2.77039635371741e-45" "1.38445998046779e-76"
"256" "1456" "973" "3" "3.5" "0" "8.09040475583392e-39" "4.61391381446784e-20" "8.80045030495096e-41"
"257" "1457" "973" "3" "3.5" "0" "8.09040475583392e-39" "4.61391381446784e-20" "8.80045030495096e-41"
"258" "1458" "940" "3" "3.5" "0" "2.39489856623397e-38" "1.8098599678324e-24" "2.24036688874003e-39"
"259" "1459" "940" "3" "3.5" "0" "2.39489856623397e-38" "1.8098599678324e-24" "2.24036688874003e-39"
"260" "1460" "887" "3" "3.5" "0" "3.47640248386913e-14" "6.09963554798684e-05" "1.81095622248706e-16"
"261" "1461" "887" "3" "3.5" "0" "3.47640248386913e-14" "6.09963554798684e-05" "1.81095622248706e-16"
"262" "1462" "921" "3" "3.5" "0" "1.6815468198146e-42" "7.47345681571931e-30" "2.12614416355367e-43"
"263" "1463" "921" "3" "3.5" "0" "1.6815468198146e-42" "7.47345681571931e-30" "2.12614416355367e-43"
"264" "1464" "1032" "5" "3.31" "0.108" "0.102145774538148" "0.0269789788398765" "0.116468483625886"
"265" "1465" "1032" "5" "3.31" "0.11" "0.102145774538148" "0.0269789788398765" "0.116468483625886"
"266" "1466" "987" "6" "3.5" "0.39" "0.328903518959969" "0.474880446394649" "0.358713474251476"
"267" "1467" "987" "6" "3.5" "0.374" "0.328903518959969" "0.474880446394649" "0.358713474251476"
"268" "1468" "1101" "3" "3.5" "0" "8.70129653977522e-49" "1.07841247586795e-33" "3.64773418985909e-50"
"269" "1469" "1101" "3" "3.5" "0" "8.70129653977522e-49" "1.07841247586795e-33" "3.64773418985909e-50"
"270" "1470" "1053" "5" "3.31" "0.106" "0.102145774538148" "0.0269789788398765" "0.116468483625886"
"271" "1471" "1053" "5" "3.31" "0.094" "0.102145774538148" "0.0269789788398765" "0.116468483625886"
"272" "1472" "1040" "6" "3.5" "0.37" "0.328903518959969" "0.474880446394649" "0.358713474251476"
"273" "1473" "1040" "6" "3.5" "0.45" "0.328903518959969" "0.474880446394649" "0.358713474251476"
"274" "1474" "1221" "3" "3.5" "0" "2.21631215479803e-54" "2.04338197094651e-37" "5.4500427944454e-56"
"275" "1475" "1221" "3" "3.5" "0" "2.21631215479803e-54" "2.04338197094651e-37" "5.4500427944454e-56"
"276" "1476" "1103" "5" "3.5" "0.028" "0.0459377609925353" "0.0124207735356371" "0.0578505231267642"
"277" "1477" "1103" "5" "3.5" "0.014" "0.0459377609925353" "0.0124207735356371" "0.0578505231267642"
"278" "1478" "1163" "6" "3.5" "0.362" "0.328903518959969" "0.474880446394649" "0.358713474251476"
"279" "1479" "1163" "6" "3.5" "0.404" "0.328903518959969" "0.474880446394649" "0.358713474251476"
"280" "1480" "1308" "3" "3.5" "0" "6.35022938274452e-55" "2.65250372598467e-40" "3.3846482430674e-57"
"281" "1481" "1308" "3" "3.5" "0" "6.35022938274452e-55" "2.65250372598467e-40" "3.3846482430674e-57"
"282" "1482" "1138" "3" "3.5" "0" "2.71066777402668e-54" "6.16902782414943e-44" "6.59961275735162e-55"
"283" "1483" "1138" "3" "3.5" "0" "2.71066777402668e-54" "6.16902782414943e-44" "6.59961275735162e-55"
"284" "1484" "1212" "6" "3.5" "0.338" "0.328903518959969" "0.474880446394649" "0.358713474251476"
"285" "1485" "1212" "6" "3.5" "0.332" "0.328903518959969" "0.474880446394649" "0.358713474251476"
"286" "1486" "1212" "6" "3.5" "0.364" "0.328903518959969" "0.474880446394649" "0.358713474251476"
"287" "1487" "1212" "6" "3.5" "0.336" "0.328903518959969" "0.474880446394649" "0.358713474251476"
"288" "1488" "1352" "3" "3.5" "0" "1.17664914160787e-53" "9.39407474072057e-39" "3.13956847730596e-56"
"289" "1489" "1352" "3" "3.5" "0" "1.17664914160787e-53" "9.39407474072057e-39" "3.13956847730596e-56"
"290" "1490" "1183" "3" "3.5" "0" "2.507714249669e-52" "3.01080603813757e-41" "2.44887519039328e-53"
"291" "1491" "1183" "3" "3.5" "0" "2.507714249669e-52" "3.01080603813757e-41" "2.44887519039328e-53"
"292" "1492" "1384" "3" "3.5" "0" "8.55430820591022e-51" "4.26739222680363e-37" "9.17000227241298e-54"
"293" "1493" "1384" "3" "3.5" "0" "8.55430820591022e-51" "4.26739222680363e-37" "9.17000227241298e-54"
"294" "1494" "1209" "3" "3.5" "0" "4.20148111442508e-51" "9.9458220749453e-40" "2.02694020623077e-52"
"295" "1495" "1209" "3" "3.5" "0" "4.20148111442508e-51" "9.9458220749453e-40" "2.02694020623077e-52"
"296" "1496" "538" "3" "3.5" "0.572" "2.23993536194795e-18" "7.83863523683411e-15" "5.13199145025954e-19"
"297" "1497" "538" "3" "3.5" "0.58" "2.23993536194795e-18" "7.83863523683411e-15" "5.13199145025954e-19"
"298" "1498" "318" "5" "3.5" "0.582" "0.387348384270977" "0.925459114309723" "0.367958951849521"
"299" "1499" "318" "5" "3.5" "0.548" "0.387348384270977" "0.925459114309723" "0.367958951849521"
"300" "1500" "693" "3" "3.5" "0" "1.89939829287055e-23" "5.8071922731869e-19" "2.79983091421371e-24"
"301" "1501" "693" "3" "3.5" "0" "1.89939829287055e-23" "5.8071922731869e-19" "2.79983091421371e-24"
"302" "1502" "339" "3" "3.5" "0" "4.57082831638301e-09" "1.93184251375513e-05" "1.69696681940763e-09"
"303" "1503" "339" "3" "3.5" "0" "4.57082831638301e-09" "1.93184251375513e-05" "1.69696681940763e-09"
"304" "1504" "589" "3" "3.5" "0" "7.01656833843878e-30" "2.82209604345684e-20" "4.48927944446489e-31"
"305" "1505" "589" "3" "3.5" "0" "7.01656833843878e-30" "2.82209604345684e-20" "4.48927944446489e-31"
"306" "1506" "375" "3" "3.5" "0" "2.47368967438855e-23" "8.91952493799431e-19" "6.60788798557647e-24"
"307" "1507" "375" "3" "3.5" "0" "2.47368967438855e-23" "8.91952493799431e-19" "6.60788798557647e-24"
"308" "1508" "386" "5" "3.5" "0.586" "0.475060660417067" "0.494609095985648" "0.529098156103308"
"309" "1509" "386" "5" "3.5" "0.564" "0.475060660417067" "0.494609095985648" "0.529098156103308"
"310" "1510" "801" "3" "3.5" "0.798" "2.12527611613189e-28" "3.63334620250961e-23" "2.55166613290645e-29"
"311" "1511" "801" "3" "3.5" "0.784" "2.12527611613189e-28" "3.63334620250961e-23" "2.55166613290645e-29"
"312" "1512" "451" "5" "3.42" "0.596" "0.349165462799528" "0.775576705067921" "0.238812079490095"
"313" "1513" "451" "5" "3.42" "0.588" "0.349165462799528" "0.775576705067921" "0.238812079490095"
"314" "1514" "641" "3" "3.5" "0" "3.59895647421364e-30" "1.11301725433998e-23" "5.18718912067661e-31"
"315" "1515" "641" "3" "3.5" "0" "3.59895647421364e-30" "1.11301725433998e-23" "5.18718912067661e-31"
"316" "1516" "420" "3" "3.5" "0" "1.22965987984073e-25" "1.14622730822605e-20" "1.55171670009881e-25"
"317" "1517" "420" "3" "3.5" "0" "1.22965987984073e-25" "1.14622730822605e-20" "1.55171670009881e-25"
"318" "1518" "551" "5" "3.5" "0.094" "0.0980960975734494" "0.618194538667247" "0.107444307323111"
"319" "1519" "551" "5" "3.5" "0.082" "0.0980960975734494" "0.618194538667247" "0.107444307323111"
"320" "1520" "979" "3" "3.5" "0.76" "2.00328906905007e-32" "4.49853424480042e-26" "7.34875938652394e-34"
"321" "1521" "979" "3" "3.5" "0.742" "2.00328906905007e-32" "4.49853424480042e-26" "7.34875938652394e-34"
"322" "1522" "529" "3" "3.5" "0" "3.12405520192642e-16" "1.05101245003795e-09" "6.69712610328347e-18"
"323" "1523" "529" "3" "3.5" "0" "3.12405520192642e-16" "1.05101245003795e-09" "6.69712610328347e-18"
"324" "1524" "572" "6" "3.42" "0.648" "0.606511430566416" "0.643832783806193" "0.69987446962574"
"325" "1525" "572" "6" "3.42" "0.652" "0.606511430566416" "0.643832783806193" "0.69987446962574"
"326" "1526" "756" "3" "3.5" "0" "9.58336781334106e-33" "1.01410720123343e-25" "5.07742771557219e-34"
"327" "1527" "756" "3" "3.5" "0" "9.58336781334106e-33" "1.01410720123343e-25" "5.07742771557219e-34"
"328" "1528" "536" "5" "2.97" "0.596" "0.341387738910008" "0.393950929740394" "0.34663167846803"
"329" "1529" "536" "5" "2.97" "0.576" "0.341387738910008" "0.393950929740394" "0.34663167846803"
"330" "1530" "1109" "3" "3.5" "0.782" "1.04886633112384e-35" "1.2627414787891e-28" "2.0510279317519e-37"
"331" "1531" "1109" "3" "3.5" "0.754" "1.04886633112384e-35" "1.2627414787891e-28" "2.0510279317519e-37"
"332" "1532" "940" "3" "3.5" "0" "1.62624219684273e-39" "1.47665129977516e-31" "4.38645659193902e-41"
"333" "1533" "940" "3" "3.5" "0" "1.62624219684273e-39" "1.47665129977516e-31" "4.38645659193902e-41"
"334" "1534" "593" "5" "2.79" "0.52" "0.296373414643244" "0.406471272792353" "0.281238482348679"
"335" "1535" "593" "5" "2.79" "0.45" "0.296373414643244" "0.406471272792353" "0.281238482348679"
"336" "1536" "630" "3" "3.5" "0" "6.34748695991551e-20" "6.16889243052188e-12" "1.10250613438901e-21"
"337" "1537" "630" "3" "3.5" "0" "6.34748695991551e-20" "6.16889243052188e-12" "1.10250613438901e-21"
"338" "1538" "576" "6" "3.42" "0.676" "0.606511430566416" "0.643832783806193" "0.69987446962574"
"339" "1539" "576" "6" "3.42" "0.63" "0.606511430566416" "0.643832783806193" "0.69987446962574"
"340" "1540" "1047" "3" "3.5" "0" "2.98841608115343e-41" "1.31034653536619e-32" "3.31958362685538e-43"
"341" "1541" "1047" "3" "3.5" "0" "2.98841608115343e-41" "1.31034653536619e-32" "3.31958362685538e-43"
"342" "1542" "1191" "3" "3.5" "0.786" "3.52693196488597e-35" "8.12094384890357e-28" "2.96865705707881e-37"
"343" "1543" "1191" "3" "3.5" "0.792" "3.52693196488597e-35" "8.12094384890357e-28" "2.96865705707881e-37"
"344" "1544" "681" "3" "3.5" "0" "2.34604334662346e-22" "1.73224518645687e-13" "3.61110027821191e-24"
"345" "1545" "681" "3" "3.5" "0" "2.34604334662346e-22" "1.73224518645687e-13" "3.61110027821191e-24"
"346" "1546" "636" "6" "3.42" "0.668" "0.606511430566416" "0.643832783806193" "0.69987446962574"
"347" "1547" "636" "6" "3.42" "0.688" "0.606511430566416" "0.643832783806193" "0.69987446962574"
"348" "1548" "694" "3" "3.5" "0.698" "6.7357373032855e-39" "9.83504333130197e-34" "5.96773015181316e-39"
"349" "1549" "694" "3" "3.5" "0.666" "6.7357373032855e-39" "9.83504333130197e-34" "5.96773015181316e-39"
"350" "1550" "1125" "3" "3.5" "0" "9.1050999616319e-43" "1.26664375494786e-33" "5.55923896728962e-45"
"351" "1551" "1125" "3" "3.5" "0" "9.1050999616319e-43" "1.26664375494786e-33" "5.55923896728962e-45"
"352" "1552" "1348" "3" "3.5" "0.794" "6.49256380141558e-40" "1.30121416432152e-31" "3.49177857366911e-42"
"353" "1553" "1348" "3" "3.5" "0.84" "6.49256380141558e-40" "1.30121416432152e-31" "3.49177857366911e-42"
"354" "1554" "760" "6" "2.9" "0.87" "0.524469741807023" "0.845158504787789" "0.492732951376641"
"355" "1555" "760" "6" "2.9" "0.878" "0.524469741807023" "0.845158504787789" "0.492732951376641"
"356" "1556" "856" "3" "3.5" "0" "3.42969439029769e-45" "4.4291409964382e-39" "1.6836547770472e-45"
"357" "1557" "856" "3" "3.5" "0" "3.42969439029769e-45" "4.4291409964382e-39" "1.6836547770472e-45"
"358" "1558" "770" "3" "3.5" "0" "8.72491038247562e-25" "6.2130542649581e-15" "9.84386396753475e-27"
"359" "1559" "770" "3" "3.5" "0" "8.72491038247562e-25" "6.2130542649581e-15" "9.84386396753475e-27"
"360" "1560" "1424" "3" "3.5" "0.744" "3.69096266252399e-43" "2.27120702316282e-34" "1.86681516713554e-45"
"361" "1561" "1424" "3" "3.5" "0.772" "3.69096266252399e-43" "2.27120702316282e-34" "1.86681516713554e-45"
"362" "1562" "822" "3" "3.5" "0" "4.42397046283942e-26" "7.16890549356211e-17" "1.60698376584623e-27"
"363" "1563" "822" "3" "3.5" "0" "4.42397046283942e-26" "7.16890549356211e-17" "1.60698376584623e-27"
"364" "1564" "864" "6" "2.9" "0.888" "0.524469741807023" "0.845158504787789" "0.492732951376641"
"365" "1565" "864" "6" "2.9" "0.882" "0.524469741807023" "0.845158504787789" "0.492732951376641"
"366" "1566" "1574" "3" "3.5" "0.728" "1.24240589071182e-48" "6.15938154742806e-39" "5.74386125749457e-51"
"367" "1567" "1574" "3" "3.5" "0.746" "1.24240589071182e-48" "6.15938154742806e-39" "5.74386125749457e-51"
"368" "1568" "859" "3" "3.5" "0" "2.14267721590025e-29" "2.1435204857019e-19" "8.83388316522071e-31"
"369" "1569" "859" "3" "3.5" "0" "2.14267721590025e-29" "2.1435204857019e-19" "8.83388316522071e-31"
"370" "1570" "1109" "3" "3.5" "0" "9.75081207193459e-48" "9.4741106858314e-40" "5.2186029621596e-49"
"371" "1571" "1109" "3" "3.5" "0" "9.75081207193459e-48" "9.4741106858314e-40" "5.2186029621596e-49"
"372" "1572" "1661" "3" "3.5" "0.742" "2.31753191632539e-50" "3.53153513500446e-40" "6.25697669024887e-53"
"373" "1573" "1661" "3" "3.5" "0.714" "2.31753191632539e-50" "3.53153513500446e-40" "6.25697669024887e-53"
"374" "1574" "930" "3" "3.5" "0" "9.37066927783465e-31" "4.54942865475218e-20" "2.29007693302156e-32"
"375" "1575" "930" "3" "3.5" "0" "9.37066927783465e-31" "4.54942865475218e-20" "2.29007693302156e-32"
"376" "1576" "966" "3" "3.5" "0" "9.18015733137314e-32" "1.15045398442281e-20" "1.69871907577449e-33"
"377" "1577" "966" "3" "3.5" "0" "9.18015733137314e-32" "1.15045398442281e-20" "1.69871907577449e-33"
"378" "1578" "1186" "3" "3.5" "0" "2.83564989511664e-25" "1.53892217462541e-20" "2.46449999910804e-28"
"379" "1579" "1186" "3" "3.5" "0" "2.83564989511664e-25" "1.53892217462541e-20" "2.46449999910804e-28"
"380" "1580" "1325" "3" "3.5" "0" "2.70074096935481e-19" "3.81781635095771e-15" "2.90357417134563e-23"
"381" "1581" "1325" "3" "3.5" "0" "2.70074096935481e-19" "3.81781635095771e-15" "2.90357417134563e-23"
"382" "1582" "985" "3" "3.5" "0" "1.14625156141718e-18" "6.09968480412112e-15" "1.28545230209482e-20"
"383" "1583" "985" "3" "3.5" "0" "1.14625156141718e-18" "6.09968480412112e-15" "1.28545230209482e-20"
"384" "1584" "1404" "3" "3.5" "0" "1.20007192371494e-25" "5.468254535999e-21" "7.05592462828466e-30"
"385" "1585" "1404" "3" "3.5" "0" "1.20007192371494e-25" "5.468254535999e-21" "7.05592462828466e-30"
"386" "1586" "1566" "3" "3.5" "0" "2.12849843045959e-17" "9.63318098272572e-14" "4.53756550038841e-22"
"387" "1587" "1566" "3" "3.5" "0" "2.12849843045959e-17" "9.63318098272572e-14" "4.53756550038841e-22"
"388" "1588" "1179" "3" "3.5" "0" "9.23971152611638e-22" "2.21773781075267e-17" "2.6665068597513e-24"
"389" "1589" "1179" "3" "3.5" "0" "9.23971152611638e-22" "2.21773781075267e-17" "2.6665068597513e-24"
"390" "1590" "1467" "3" "3.5" "0" "2.51724195150961e-24" "6.53220704216447e-20" "9.67313166142208e-29"
"391" "1591" "1467" "3" "3.5" "0" "2.51724195150961e-24" "6.53220704216447e-20" "9.67313166142208e-29"
"392" "1592" "1697" "3" "3.5" "0" "4.99565968573635e-19" "8.94623429877062e-15" "5.65571469383471e-24"
"393" "1593" "1697" "3" "3.5" "0" "4.99565968573635e-19" "8.94623429877062e-15" "5.65571469383471e-24"
"394" "1594" "1233" "3" "3.5" "0" "3.89527378850227e-22" "1.28626463927639e-17" "7.77361674772581e-25"
"395" "1595" "1233" "3" "3.5" "0" "3.89527378850227e-22" "1.28626463927639e-17" "7.77361674772581e-25"
"396" "1596" "1720" "3" "3.5" "0" "8.82522836382067e-27" "6.51992024071811e-22" "4.98665624152139e-32"
"397" "1597" "1720" "3" "3.5" "0" "8.82522836382067e-27" "6.51992024071811e-22" "4.98665624152139e-32"
"398" "1598" "1653" "3" "3.5" "0" "1.4693395089474e-18" "1.54118601529033e-14" "1.60584280540023e-23"
"399" "1599" "1653" "3" "3.5" "0" "1.4693395089474e-18" "1.54118601529033e-14" "1.60584280540023e-23"
"400" "1600" "1644" "3" "3.5" "0" "2.36544092798784e-17" "5.14884654811568e-14" "1.0992693762292e-21"
